epoch, energy, energy_diff, fidelity
1000, -0.9956699392440767 0.00344910971455592, 0.9989625626034936

0.8,  -1.1426275996357373,  -1.1309335990811373
 100, -1.1026635721343265, 0.039964027501410815, 0.9818859691935358
 200, -1.0794860600122513, 0.06314153962348601, 0.9850821341253034
 300, -1.1102948500635264, 0.032332749572210995, 0.989600151675449
 400, -1.1260350147301244, 0.016592584905612995, 0.993533723953534
 500, -1.1350784059008172, 0.007549193734920134, 0.9957158619017394
 600, -1.1275150529439664, 0.015112546691770978, 0.9970171723327003
 700, -1.1198545220234175, 0.022773077612319836, 0.9977640916266
 800, -1.1315916960132182, 0.011035903622519161, 0.9981998057726105
 900, -1.1319858432611465, 0.01064175637459086, 0.9985328368745657
1000, -1.1309335990811373 0.011694000554600015, 0.9987464013282517

2.45,  -0.9454307947133701,  -0.9451841070304523
 100, -0.9142627295974848, 0.031168065115885324, 0.9851083321289797
 200, -0.9341137505317718, 0.01131704418159829, 0.9946187659080102
 300, -0.9405008332591356, 0.004929961454234522, 0.9968243170359391
 400, -0.9414540884130016, 0.003976706300368504, 0.997838773746644
 500, -0.9422329740499266, 0.00319782066344354, 0.9982633480207483
 600, -0.943640744821835, 0.0017900498915350838, 0.9987001316026102
 700, -0.9446117664449286, 0.0008190282684414907, 0.99890593442455
 800, -0.9440247427478139, 0.0014060519655562098, 0.9990604229862678
 900, -0.9427694342032351, 0.0026613605101349913, 0.9991795055023316
1000, -0.9451841070304523 0.0002466876829178011, 0.9992239730611794

2.35,  -0.9469689234886285,  -0.9439087674711772
 100, -0.9236918815248145, 0.02327704196381397, 0.9880754099737667
 200, -0.941556273581228, 0.005412649907400535, 0.9952243336012727
 300, -0.9420061166129414, 0.004962806875687065, 0.9971148187388614
 400, -0.9430194242396689, 0.003949499248959598, 0.997994832323148
 500, -0.9419814422669242, 0.004987481221704337, 0.998465894813082
 600, -0.9442334444636244, 0.0027354790250040395, 0.998758346377908
 700, -0.9458463757585677, 0.0011225477300608189, 0.9989695239688138
 800, -0.946422048737905, 0.0005468747507234584, 0.9991163405311694
 900, -0.9458733429391988, 0.0010955805494297088, 0.9991151863074267
1000, -0.9439087674711772 0.003060156017451243, 0.9992822342443467

2.4,  -0.9461560561584954,  -0.9452519483173527
 100, -0.9132401787520793, 0.032915877406416105, 0.9836844162261693
 200, -0.9302079087179371, 0.01594814744055828, 0.993816757079512
 300, -0.9393019957744101, 0.006854060384085314, 0.996370598107192
 400, -0.9395921241155747, 0.006563932042920717, 0.9973269984985578
 500, -0.9411619477991684, 0.00499410835932701, 0.9979686630603037
 600, -0.9435880725027755, 0.002567983655719863, 0.9983795981329078
 700, -0.9447507418540366, 0.0014053143044587824, 0.998723106608537
 800, -0.9466011461549817, 0.000445089996486292, 0.9985813111606932
 900, -0.9470832540303197, 0.0009271978718242702, 0.9987390980615793
1000, -0.9452519483173527 0.0009041078411426984, 0.9989734194720199

1.1,  -1.0868155659324854,  -1.0976923115147112
 100, -0.990981163236759, 0.0958344026957264, 0.9662887980585974
 200, -1.043383904403858, 0.04343166152862743, 0.9847583979432273
 300, -1.0656900442990527, 0.02112552163343273, 0.9926897332831708
 400, -1.0773327129004335, 0.009482853032051874, 0.9955488688876694
 500, -1.0758199908116197, 0.010995575120865686, 0.9968972454806384
 600, -1.0901507775777888, 0.003335211645303371, 0.9976520585322429
 700, -1.0929236330120868, 0.006108067079601431, 0.9981173574602429
 800, -1.0981683849562263, 0.011352819023740857, 0.9983870742625831
 900, -1.0991614046581129, 0.012345838725627445, 0.9986468984961584
1000, -1.0976923115147112 0.010876745582225844, 0.998836804795548

1.8,  -0.9708063813726302,  -0.9772704720021193
 100, -0.9320947955242258, 0.038711585848404395, 0.985265451696224
 200, -0.9589008350960084, 0.01190554627662177, 0.994539828031849
 300, -0.9677354532960621, 0.003070928076568058, 0.9968705268868849
 400, -0.9668376114547377, 0.003968769917892523, 0.997854087326808
 500, -0.9697492352661218, 0.001057146106508422, 0.9982539279992323
 600, -0.9715959452774683, 0.0007895639048380865, 0.9985966852960145
 700, -0.9719190868797535, 0.0011127055071232794, 0.9988179851748227
 800, -0.973673560663557, 0.0028671792909268357, 0.998994319976323
 900, -0.9687380480833286, 0.0020683332893015605, 0.9991710723243589
1000, -0.9772704720021193 0.00646409062948905, 0.9987322541442236

2.15,  -0.9515983821584779,  -0.9503159761124749
 100, -0.925727969084959, 0.025870413073518894, 0.9874289933637085
 200, -0.9436464548174819, 0.007951927340996034, 0.9948626813337388
 300, -0.9455091443390855, 0.006089237819392412, 0.9968755816933971
 400, -0.9459344606897231, 0.005663921468754829, 0.9977734029110823
 500, -0.9495116371304433, 0.002086745028034631, 0.9982248522673367
 600, -0.9493057452591418, 0.00229263689933612, 0.9986189714378029
 700, -0.9518780210109838, 0.0002796388525059257, 0.9987314658229478
 800, -0.94943353756867, 0.002164844589807924, 0.9990170384311459
 900, -0.9508367931415148, 0.0007615890169631045, 0.9991251142344966
1000, -0.9503159761124749 0.0012824060460030484, 0.999236826322571

0.6,  -1.1255870371941183,  -1.1095477850497129
 100, -1.087988099264298, 0.037598937929820275, 0.9905108799273016
 200, -1.0871555864913494, 0.03843145070276899, 0.9909033785937424
 300, -1.0846853290991358, 0.0409017080949825, 0.9912873432494257
 400, -1.0823582883387026, 0.04322874885541572, 0.99165991964881
 500, -1.0775350999359312, 0.04805193725818713, 0.9919794974152717
 600, -1.0879039237465802, 0.037683113447538163, 0.9924623777085597
 700, -1.09570926790605, 0.02987776928806829, 0.9932405358622405
 800, -1.0969849069779, 0.02860213021621827, 0.9940921920124676
 900, -1.1020950991975584, 0.02349193799655991, 0.9949727149040851
1000, -1.1095477850497129 0.01603925214440549, 0.995864531202694

2.65,  -0.9438417682698376,  -0.9412173649868284
 100, -0.9192734375532263, 0.024568330716611242, 0.9853199749458679
 200, -0.9307094785012451, 0.013132289768592487, 0.9940076901943777
 300, -0.9361439668791666, 0.007697801390671, 0.9963588005179472
 400, -0.9411204735413288, 0.002721294728508794, 0.9973800193125013
 500, -0.9398678970854683, 0.003973871184369315, 0.9979576989343466
 600, -0.9388445661017764, 0.00499720216806121, 0.9982437219977067
 700, -0.9419691932086898, 0.0018725750611477965, 0.998646055106475
 800, -0.9390637868133084, 0.00477798145652919, 0.998758168313854
 900, -0.9420542765343959, 0.001787491735441682, 0.9989722827689462
1000, -0.9412173649868284 0.002624403283009169, 0.9990886856529144

2.8,  -0.9431717178456402,  -0.940924688988963
 100, -0.9148801606305297, 0.028291557215110563, 0.9865202769515673
 200, -0.9337116046827787, 0.00946011316286155, 0.9947800470202082
 300, -0.9375155326316911, 0.005656185213949172, 0.9969123394451092
 400, -0.9410017726893164, 0.002169945156323849, 0.9976428973146594
 500, -0.9395485557608009, 0.003623162084839371, 0.9983320743726163
 600, -0.9404490081385709, 0.0027227097070693373, 0.998694189451234
 700, -0.9395011749262734, 0.0036705429193668593, 0.9987977284007357
 800, -0.9414170495852175, 0.0017546682604226982, 0.9990554380796688
 900, -0.9432470829328853, 7.536508724503843e-05, 0.9989450904605104
1000, -0.940924688988963 0.002247028856677269, 0.9992491607266041

0.3,  -0.6129039934108024,  -0.5900121321518863
 100, -0.5891531591850798, 0.02375083422572255, 0.9966385348306482
 200, -0.5938742930786276, 0.01902970033217477, 0.9972717911186356
 300, -0.593303766365633, 0.019600227045169394, 0.9974252553808184
 400, -0.5992482051230865, 0.013655788287715853, 0.9974843834935058
 500, -0.5974710211932939, 0.0154329722175085, 0.9975178979387078
 600, -0.5921467585756944, 0.02075723483510794, 0.9975390428378432
 700, -0.6018021036338904, 0.011101889776911955, 0.9975509688062932
 800, -0.5881373057387214, 0.02476668767208101, 0.9975533275921782
 900, -0.5959200410720226, 0.016983952338779806, 0.9975861523703856
1000, -0.5900121321518863 0.02289186125891607, 0.9975718355720827

2.75,  -0.9432234998867722,  -0.9414513755835272
 100, -0.9083541249939595, 0.03486937489281272, 0.9851785744451942
 200, -0.9319307914086801, 0.011292708478092162, 0.9943961752651553
 300, -0.9364956441789659, 0.006727855707806318, 0.9967297075278061
 400, -0.9364797172118278, 0.006743782674944465, 0.9976987252972624
 500, -0.937831771642167, 0.0053917282446052095, 0.9979281078516408
 600, -0.9407974891333718, 0.0024260107534004316, 0.9984077645883128
 700, -0.9405094031927711, 0.0027140966940011335, 0.9988326426911294
 800, -0.9417671278742987, 0.0014563720124735058, 0.9989956237739406
 900, -0.9428349412384185, 0.0003885586483537429, 0.9991215402369258
1000, -0.9414513755835272 0.0017721243032450262, 0.9991421815042607

2.05,  -0.9552226828746918,  -0.9562462378940169
 100, -0.9206430173871343, 0.03457966548755753, 0.982440379999881
 200, -0.9458379604091232, 0.009384722465568651, 0.9935809438360201
 300, -0.9490845517413329, 0.006138131133358926, 0.9963095280042922
 400, -0.9572634198372053, 0.002040736962513501, 0.9973127397541512
 500, -0.952230440263182, 0.0029922426115097656, 0.9977232679066019
 600, -0.9570147280845087, 0.001792045209816906, 0.9984241439655708
 700, -0.9505898638219961, 0.004632819052695747, 0.998770096817349
 800, -0.9563641808054627, 0.0011414979307708961, 0.9988553285216957
 900, -0.9557322476694523, 0.0005095647947604975, 0.9990363024520379
1000, -0.9562462378940169 0.0010235550193250509, 0.999083563035412

1.4,  -1.0235793844779455,  -1.0240174816679242
 100, -0.9362687251723695, 0.08731065930557602, 0.9586968462751201
 200, -0.9871365334172545, 0.036442851060691006, 0.9891875018032785
 300, -1.0047173239311322, 0.018862060546813275, 0.9945500010246278
 400, -1.0112740844713204, 0.012305300006625108, 0.9965052482085573
 500, -1.020369754639754, 0.003209629838191397, 0.9974509804838991
 600, -1.0128777861849532, 0.010701598292992331, 0.9980170908152234
 700, -1.019639046571919, 0.0039403379060265475, 0.9983850862416688
 800, -1.020130800900608, 0.0034485835773374607, 0.9986469752898156
 900, -1.0297135555213224, 0.006134171043376879, 0.9987982616861613
1000, -1.0240174816679242 0.0004380971899786701, 0.9989607143102004

2.1,  -0.953433481076329,  -0.9557183439242936
 100, -0.9299675867554322, 0.02346589432089674, 0.9860912163576565
 200, -0.9424004628684701, 0.011033018207858847, 0.9945122135386255
 300, -0.9507262485732184, 0.002707232503110557, 0.9968383656717441
 400, -0.9511684301800756, 0.0022650508962533955, 0.9978237544440749
 500, -0.9515898378678782, 0.0018436432084507626, 0.998350094184196
 600, -0.9549234569339412, 0.0014899758576122357, 0.998515422173827
 700, -0.9505949065603991, 0.002838574515929837, 0.9988435497708332
 800, -0.9503123968947926, 0.0031210841815363377, 0.999049352449523
 900, -0.9504138685301565, 0.0030196125461724455, 0.9991667792039102
1000, -0.9557183439242936 0.002284862847964586, 0.9989998471945735

0.9,  -1.1285246121015233,  -1.1246074754791802
 100, -1.0775302250442162, 0.05099438705730708, 0.9792364190078396
 200, -1.0948790426345956, 0.03364556946692776, 0.9869510572023218
 300, -1.1007323132276823, 0.027792298873841048, 0.9923845386847803
 400, -1.109960509733789, 0.018564102367734314, 0.9952881450824489
 500, -1.1189386206794731, 0.009585991422050189, 0.9967066732772714
 600, -1.1180747178538322, 0.01044989424769116, 0.9974752917481245
 700, -1.1251567946365095, 0.0033678174650138004, 0.998025951275729
 800, -1.125415924781764, 0.003108687319759218, 0.9983659215748816
 900, -1.120822843089071, 0.007701769012452342, 0.9985997094352252
1000, -1.1246074754791802 0.003917136622343165, 0.9987946298980933

0.75,  -1.1455985374846125,  -1.1392705858142973
 100, -1.0952840780908564, 0.05031445939375612, 0.9852448617755406
 200, -1.093640582567249, 0.051957954917363436, 0.9862039654025817
 300, -1.1009947149326067, 0.04460382255200579, 0.9876384732660307
 400, -1.1066680048567097, 0.0389305326279028, 0.9894457006645573
 500, -1.1075181920272226, 0.03808034545738992, 0.9915868875995412
 600, -1.116190615103601, 0.02940792238101153, 0.9938503455682639
 700, -1.1261496420477692, 0.01944889543684325, 0.9954263463139853
 800, -1.1305807629570321, 0.015017774527580352, 0.9964317653291374
 900, -1.135005128368183, 0.010593409116429475, 0.9972258250920247
1000, -1.1392705858142973 0.006327951670315191, 0.9977084961679676

2.2,  -0.9501822397766282,  -0.9509961216062854
 100, -0.9263119203599178, 0.02387031941671036, 0.9850245245918416
 200, -0.9355161554392827, 0.014666084337345509, 0.9937762998517363
 300, -0.9461894867280235, 0.003992753048604691, 0.9962096625703403
 400, -0.9438740398314006, 0.006308199945227577, 0.99731516594991
 500, -0.9463263623047089, 0.003855877471919289, 0.9979023212715925
 600, -0.9444943172705207, 0.005687922506107501, 0.998341301329696
 700, -0.9501534943739226, 2.8745402705587786e-05, 0.9983135521301981
 800, -0.9478417858605896, 0.002340453916038543, 0.9988289810393713
 900, -0.9493262522099257, 0.0008559875667024652, 0.99891521465307
1000, -0.9509961216062854 0.0008138818296572481, 0.9990240106349729

1.7,  -0.9800155269872984,  -0.9852001698630409
 100, -0.949022719164196, 0.03099280782310243, 0.9842816192851888
 200, -0.9684739958942165, 0.01154153109308198, 0.9942054624175245
 300, -0.9826350843145764, 0.0026195573272779216, 0.9964297756423711
 400, -0.9795618892446293, 0.00045363774266915513, 0.9976458881877117
 500, -0.9797871129384635, 0.0002284140488348907, 0.9982317398019279
 600, -0.9796152216691074, 0.0004003053181910188, 0.9986247836582088
 700, -0.9900976426622524, 0.010082115674953984, 0.9982320545153136
 800, -0.9864745038070557, 0.006458976819757267, 0.9986907947777428
 900, -0.9759783053529035, 0.004037221634394905, 0.9991568259490121
1000, -0.9852001698630409 0.005184642875742496, 0.9990556930225056

1.15,  -1.0753656599951444,  -1.069115216215917
 100, -0.9832641631654113, 0.09210149682973312, 0.9693481443019654
 200, -1.0518005957700998, 0.023565064225044674, 0.9883794754780657
 300, -1.0579253816683378, 0.017440278326806613, 0.993933957384689
 400, -1.0630787536767454, 0.012286906318399016, 0.9961046096838867
 500, -1.0676842144235676, 0.007681445571576795, 0.9971784445703743
 600, -1.070067194391088, 0.005298465604056446, 0.9978127597061383
 700, -1.0659103165527748, 0.009455343442369646, 0.9982240550597627
 800, -1.07024288673757, 0.005122773257574487, 0.9985068683210885
 900, -1.0700744287367328, 0.005291231258411688, 0.9987298888387056
1000, -1.069115216215917 0.006250443779227455, 0.9988938626808123

1.65,  -0.9858019801897505,  -0.9841131495930767
 100, -0.9171453810631717, 0.06865659912657884, 0.9688009754589231
 200, -0.9632917886525192, 0.022510191537231328, 0.9917500566582822
 300, -0.9783109797974783, 0.00749100039227224, 0.9957198710795805
 400, -0.9778194092785157, 0.007982570911234776, 0.9971818469731327
 500, -0.9796725695522313, 0.006129410637519261, 0.997938831480946
 600, -0.9812301281307914, 0.004571852058959158, 0.9983821856998019
 700, -0.982864970474162, 0.0029370097155885233, 0.9986707194243314
 800, -0.983715419791947, 0.0020865603978035274, 0.9988712074933646
 900, -0.9898310276431656, 0.0040290474534150356, 0.9989207053542761
1000, -0.9841131495930767 0.001688830596673796, 0.9991441002834816

0.5,  -1.0653912902153568,  -1.0456490933862541
 100, -1.0333335553378307, 0.03205773487752617, 0.9937008050862236
 200, -1.035451110763422, 0.029940179451934945, 0.9940705199057441
 300, -1.0404607595881115, 0.024930530627245373, 0.9943338047370676
 400, -1.0421151604726488, 0.023276129742707985, 0.9945150494143387
 500, -1.0449939646568012, 0.020397325558555668, 0.9947960647433414
 600, -1.0532522759436047, 0.012139014271752124, 0.9951131816406987
 700, -1.0554230656486339, 0.009968224566722972, 0.9955573196309728
 800, -1.0455673969476167, 0.019823893267740145, 0.9959694914929033
 900, -1.0527151082515256, 0.012676181963831246, 0.9964008820398366
1000, -1.0456490933862541 0.01974219682910272, 0.996864442363394

0.65,  -1.1389408436501118,  -1.1307052010448557
 100, -1.0916925262090647, 0.04724831744104718, 0.9890282553110522
 200, -1.0961563119687403, 0.04278453168137153, 0.9895835599228897
 300, -1.0928501365802623, 0.046090707069849524, 0.9904483103922185
 400, -1.1066673921950116, 0.03227345145510019, 0.9915136705301067
 500, -1.1087137613412779, 0.030227082308833975, 0.9928598511085794
 600, -1.1103868805424866, 0.028553963107625258, 0.9944376408183521
 700, -1.1215638761633349, 0.017376967486776973, 0.995692017399771
 800, -1.1249602852422727, 0.013980558407839183, 0.996678801565032
 900, -1.1229029668646484, 0.016037876785463423, 0.9973913640656221
1000, -1.1307052010448557 0.00823564260525611, 0.9978969583471298

1.2,  -1.0642022250418146,  -1.0770302943090073
 100, -0.9556181654885263, 0.10858405955328831, 0.9579334600900303
 200, -1.018599458733054, 0.04560276630876059, 0.9844117937525761
 300, -1.0378506865201584, 0.02635153852165617, 0.9927640880791062
 400, -1.0489454902391084, 0.015256734802706173, 0.9956764130274357
 500, -1.0566884039694646, 0.007513821072349991, 0.99696922452393
 600, -1.0634806404657593, 0.0007215845760553119, 0.997698731757339
 700, -1.076552641873433, 0.012350416831618416, 0.9980651851465517
 800, -1.0745255513933518, 0.01032332635153721, 0.9984650367740118
 900, -1.0636852244542354, 0.0005170005875791972, 0.9986879499834624
1000, -1.0770302943090073 0.01282806926719271, 0.99879299583498

1.75,  -0.9751547052866764,  -0.979786861841676
 100, -0.9390885505257704, 0.03606615476090591, 0.9844643471186713
 200, -0.9645951961275069, 0.010559509159169478, 0.9941178561594137
 300, -0.9686798902084244, 0.006474815078251983, 0.9965610658208196
 400, -0.9699395558985159, 0.005215149388160478, 0.9976014708926968
 500, -0.9686767143430665, 0.0064779909436099015, 0.9981693242884719
 600, -0.9721890911134161, 0.002965614173260245, 0.9985041028884847
 700, -0.9751109289055795, 4.377638109687165e-05, 0.9987844136576637
 800, -0.9747239931327063, 0.0004307121539700587, 0.9989444846754866
 900, -0.9741833258102152, 0.0009713794764611983, 0.9990971157304824
1000, -0.979786861841676 0.0046321565549996, 0.9990979308665612

2.7,  -0.9436642235552212,  -0.9415748471242547
 100, -0.9239500550096067, 0.019714168545614474, 0.9884519596454473
 200, -0.9310404877612303, 0.012623735793990898, 0.9952653488968805
 300, -0.9402753225032473, 0.0033889010519738694, 0.9971207105317372
 400, -0.9412795296109073, 0.0023846939443138426, 0.9979609318027796
 500, -0.9412157054956773, 0.002448518059543825, 0.9984201068497809
 600, -0.9419398554353393, 0.0017243681198818583, 0.9987118598495286
 700, -0.9408321444926925, 0.002832079062528692, 0.9989401123332351
 800, -0.941407668168415, 0.002256555386806136, 0.9986670576342416
 900, -0.9416689379255745, 0.0019952856296466814, 0.999178747419345
1000, -0.9415748471242547 0.0020893764309665164, 0.999281799694349

1.05,  -1.0980083757150465,  -1.112064758964839
 100, -1.007928440166788, 0.09007993554825844, 0.9660013899050962
 200, -1.0374225289726864, 0.06058584674236012, 0.9816955772698641
 300, -1.0646673847592172, 0.03334099095582932, 0.9909628824823854
 400, -1.0790436098053846, 0.018964765909661896, 0.9946402968429296
 500, -1.0873288811296238, 0.010679494585422722, 0.9963074706009116
 600, -1.0937223162847185, 0.004286059430328004, 0.9972482733642893
 700, -1.0996309665629558, 0.0016225908479092777, 0.9978363162893826
 800, -1.1033143286842293, 0.005305952969182792, 0.9982056109700358
 900, -1.1010888647528172, 0.003080489037770695, 0.9984663511916738
1000, -1.112064758964839 0.014056383249792415, 0.9986149448436441